ORIGIN,DESTINATION,ORIGIN_PORT_CODE,DESTINATION_PORT_CODE,SERVICE_VERSION_AND_ROUNDTRIP_IDENTFIERS,ORIGIN_SERVICE_VERSION_AND_MASTER,DESTINATION_SERVICE_VERSION_AND_MASTER,ORIGIN_AT_UTC,OFFERED_CAPACITY_TEU
china_main,north_europe_main,CNSGH,DEHAM,HMM SOUTHAMPTON | 21642.000000000 | v18-s2 | v18-s4 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2023-12-28 02:59:00.000,23964
china_main,north_europe_main,CNSGH,BEANR,MSC LORETO | 21211.000000000 | v26-s9 | v26-s9 | 3 - 3,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2024-06-22 02:29:00.000,24232
china_main,north_europe_main,CNYTN,NLRTM,EVER GOVERN | 21577.000000000 | v6-s7 | v6-s7 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2023-11-06 15:44:00.000,20244
china_main,north_europe_main,CNYTN,BEANR,HMM STOCKHOLM | 27427.000000000 | v19-s9 | v19-s9 | 3 - 3,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-05-17 21:02:00.000,23964
china_main,north_europe_main,CNXAM,BEZEE,OOCL GDYNIA | 21106.000000000 | v12-s7 | v12-s7 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-02-10 07:39:00.000,24188
china_main,north_europe_main,CNXAM,BEZEE,OOCL VALENCIA | 21106.000000000 | v12-s6 | v12-s6 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-02-02 11:30:00.000,24188
china_main,north_europe_main,CNXAM,BEZEE,OOCL PIRAEUS | 21106.000000000 | v12-s13 | v12-s14 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2023-12-16 03:14:00.000,24188
china_main,north_europe_main,CNXAM,BEZEE,OOCL SPAIN | 21106.000000000 | v12-s2 | v12-s3 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-01-07 14:34:00.000,24000
china_main,north_europe_main,CNXAM,BEZEE,OOCL TURKIYE | 21106.000000000 | v12-s4 | v12-s5 | 2 - 2,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1 / OCEAN - NEU1 || CMA - FAL5 | COSCO - AEU1 | EMC - NE1 | OOCL - LL1,2024-01-20 08:09:00.000,24188
china_main,north_europe_main,HKHKG,NLRTM,COSCO SHIPPING HIMALAYAS | 28146.000000000 | v16-s6 | v16-s6 | 3 - 3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,2024-03-29 04:16:00.000,14568
china_main,north_europe_main,CNTXG,NLRTM,HMM OSLO | 21642.000000000 | v18-s5 | v18-s8 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-01-01 15:00:00.000,23820
china_main,north_europe_main,CNSGH,NLRTM,MSC MICHELLE | 21211.000000000 | v26-s8 | v26-s8 | 3 - 3,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2024-06-11 10:59:00.000,23964
china_main,north_europe_main,CNSGH,NLRTM,MSC MICOL | 21211.000000000 | v26-s6 | v26-s6 | 2 - 2,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2024-02-16 01:20:00.000,24346
china_main,north_europe_main,CNQIN,DEHAM,EVER ACT | 27379.000000000 | v9-s8 | v9-s8 | 2 - 2,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2023-12-18 08:53:00.000,23992
china_main,north_europe_main,CNXAM,FRLEH,MSC RIFAYA | 20948.000000000 | v10-s5 | v10-s5 | 4 - 4,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2024-06-07 19:48:00.000,19462
china_main,north_europe_main,CNTXG,DEBRV,MAGLEBY MAERSK | 21411.000000000 | v14-s14 | v14-s14 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-05-19 20:11:00.000,18340
china_main,north_europe_main,CNTXG,DEBRV,MONACO MAERSK | 21411.000000000 | v14-s5 | v14-s5 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2023-11-26 20:29:00.000,20568
china_main,north_europe_main,CNYTN,BEANR,HMM ST PETERSBURG | 27427.000000000 | v19-s13 | v19-s13 | 3 - 3,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-06-19 22:11:00.000,23964
china_main,north_europe_main,HKHKG,NLRTM,OOCL INDONESIA | 28146.000000000 | v16-s11 | v16-s11 | 2 - 2,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,2024-02-13 13:05:00.000,21413
china_main,north_europe_main,CNNBO,BEANR,COSCO SHIPPING SAGITTARIUS | 21718.000000000 | v11-s1 | v11-s1 | 3 - 3,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-04-17 12:21:00.000,20000
china_main,north_europe_main,CNNBO,BEANR,COSCO SHIPPING LEO | 21718.000000000 | v11-s12 | v11-s12 | 3 - 3,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2024-04-05 04:32:00.000,19273
china_main,north_europe_main,CNTXG,DEBRV,MORTEN MAERSK | 21409.000000000 | v13-s2 | v13-s2 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2023-11-06 09:27:00.000,18300
china_main,north_europe_main,CNDAL,DEWVN,MARCHEN MAERSK | 23070.000000000 | v1-s1 | v1-s1 | 2 - 2,2M - NEUR loop 1x || ML - AE5x | MSC - Albatrosx / 2M - NEUR loop 1x || ML - AE5x | MSC - Albatrosx,2M - NEUR loop 1x || ML - AE5x | MSC - Albatrosx / 2M - NEUR loop 1x || ML - AE5x | MSC - Albatrosx,2024-05-01 21:56:00.000,18300
china_main,north_europe_main,CNSGH,FRLEH,CMA CGM GEORG FORSTER | 21052.000000000 | v18-s2 | v18-s2 | 2 - 2,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,2023-12-27 02:56:00.000,17722
china_main,north_europe_main,CNSGH,FRLEH,CMA CGM VASCO DE GAMA | 21052.000000000 | v18-s14 | v18-s14 | 2 - 2,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4 / OCEAN - NEU4 || CMA - FAL1 | COSCO - AEU2 | EMC - FAL1 | OOCL - LL4,2023-12-17 04:58:00.000,17859
china_main,north_europe_main,CNDAL,DEHAM,COSCO SHIPPING UNIVERSE | 21979.000000000 | v10-s6 | v10-s6 | 2 - 2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2 / OCEAN - NEU2 || CMA - FAL2 | COSCO - AEU3 | EMC - NE3 | OOCL - LL2,2023-11-20 12:13:00.000,21237
china_main,north_europe_main,CNTXG,DEHAM,EVER GIFTED | 21581.000000000 | v7-s5 | v7-s5 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-01-15 08:30:00.000,20388
china_main,north_europe_main,CNQIN,NLRTM,MAYVIEW MAERSK | 21252.000000000 | v12-s2 | v12-s2 | 2 - 2,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2M - NEUR loop 2 || ML - AE10 | MSC - Silk / 2M - NEUR loop 2 || ML - AE10 | MSC - Silk,2023-11-08 08:46:00.000,18340
china_main,north_europe_main,CNSGH,DEHAM,HMM ST PETERSBURG | 27427.000000000 | v19-s13 | v19-s13 | 3 - 3,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-06-16 10:33:00.000,23964
china_main,north_europe_main,CNSGH,DEHAM,HMM ALGECIRAS | 27427.000000000 | v19-s12 | v19-s1 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-03-01 07:29:00.000,23964
china_main,north_europe_main,CNQIN,BEANR,HMM COPENHAGEN | 27427.000000000 | v19-s1 | v19-s1 | 3 - 3,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-06-09 21:43:00.000,23964
china_main,north_europe_main,CNYTN,DEHAM,TOLEDO TRIUMPH | 27379.000000000 | v9-s6 | v9-s6 | 4 - 4,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6 / OCEAN - NEU6 || CMA - FAL6 | COSCO - AEU5 | EMC - CEM | OOCL - LL6,2024-06-29 09:37:00.000,13900
china_main,north_europe_main,CNSGH,NLRTM,MSC METTE | 21216.000000000 | v25-s12 | v25-s12 | 2 - 2,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2M - NEUR loop 5 || ML - AE6 | MSC - Lion / 2M - NEUR loop 5 || ML - AE6 | MSC - Lion,2023-12-18 11:37:00.000,24100
china_main,north_europe_main,CNSGH,FRLEH,AL NEFUD | 23003.000000000 | v19-s4 | v19-s6 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2023-12-24 05:03:00.000,19870
china_main,north_europe_main,CNNSA,DEHAM,COSCO SHIPPING HIMALAYAS | 28146.000000000 | v16-s6 | v16-s6 | 3 - 3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,2024-03-28 08:25:00.000,14568
china_main,north_europe_main,CNNBO,BEANR,EVER STRONG | 21581.000000000 | v7-s6 | v7-s6 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-01-25 05:39:00.000,7024
china_main,north_europe_main,CNYTN,FRLEH,ONE TRIBUTE | 27435.000000000 | v20-s13 | v20-s13 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2024-06-16 08:44:00.000,20100
china_main,north_europe_main,CNNSA,NLRTM,COSCO SHIPPING HIMALAYAS | 28146.000000000 | v16-s6 | v16-s6 | 3 - 3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3 / OCEAN - NEU3 || CMA - FAL7 | COSCO - AEU7 | EMC - NE7 | OOCL - LL3,2024-03-28 08:25:00.000,14568
china_main,north_europe_main,CNSGH,DEHAM,EVER GREET | 25184.000000000 | v9-s11 | v9-s11 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-06-09 19:04:00.000,20388
china_main,north_europe_main,CNSGH,FRLEH,CMA CGM JACQUES SAADE | 21573.000000000 | v14-s3 | v14-s3 | 2 - 2,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | OOCL - LL5 / OCEAN - NEU5 || CMA - FAL3 | COSCO - AEU6 | EMC - FAL3 | HL - FE9 | OOCL - LL5,2023-11-24 18:19:00.000,23112
china_main,north_europe_main,CNDAL,DEBRV,MURCIA MAERSK | 21411.000000000 | v14-s12 | v14-s12 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-05-05 08:19:00.000,20568
china_main,north_europe_main,CNNBO,BEANR,DAMIETTA EXPRESS | 27442.000000000 | v16-s6 | v16-s6 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2024-05-28 03:05:00.000,23664
china_main,north_europe_main,CNSGH,DEWVN,ONE TRUTH | 23003.000000000 | v19-s1 | v19-s1 | 2 - 2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2 / THEA - FE2 || ASC - CEX | HL - FE2 | HMM - FE2 | ONE - FE2 | YML - FE2,2023-11-30 01:22:00.000,20192
china_main,north_europe_main,CNTXG,NLRTM,HMM HELSINKI | 27427.000000000 | v19-s5 | v19-s5 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-03-29 16:29:00.000,23964
china_main,north_europe_main,CNTXG,DEWVN,MAASTRICHT MAERSK | 21411.000000000 | v14-s13 | v14-s13 | 2 - 2,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-01-22 00:28:00.000,20568
china_main,north_europe_main,CNTXG,DEWVN,MAASTRICHT MAERSK | 21411.000000000 | v14-s13 | v14-s13 | 3 - 3,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2M - NEUR loop 1 || ML - AE5 | MSC - Albatros / 2M - NEUR loop 1 || ML - AE5 | MSC - Albatros,2024-05-16 12:44:00.000,20568
china_main,north_europe_main,CNTXG,BEANR,EVER GENIUS | 21577.000000000 | v6-s8 | v6-s8 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2023-11-03 00:44:00.000,20388
china_main,north_europe_main,CNSGH,DEHAM,EVER GIFTED | 21726.000000000 | v8-s6 | v8-s6 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2024-05-01 14:02:00.000,20388
china_main,north_europe_main,CNYTN,NLRTM,SINGAPORE EXPRESS | 27442.000000000 | v16-s4 | v16-s4 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2024-05-20 12:25:00.000,23666
china_main,north_europe_main,CNNBO,DEHAM,BERLIN EXPRESS | 21524.000000000 | v13-s8 | v13-s9 | 2 - 2,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3 / THEA - FE3 || HL - FE3 | HMM - FE3 | ONE - FE3 | YML - FE3,2023-11-15 15:35:00.000,23660
china_main,north_europe_main,CNNBO,FRLEH,MSC ISTANBUL | 20948.000000000 | v10-s11 | v10-s11 | 3 - 3,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2M - AE Sweeper || ML - AE55 | MSC - Griffin / 2M - AE Sweeper || ML - AE55 | MSC - Griffin,2024-04-05 05:30:00.000,16652
china_main,north_europe_main,CNTXG,NLRTM,EVER GOLDEN | 21581.000000000 | v7-s12 | v7-s12 | 2 - 2,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7 / OCEAN - NEU7 || CMA - FAL8 | COSCO - AEU9 | EMC - CES | OOCL - LL7,2023-12-01 00:57:00.000,20150
china_main,north_europe_main,CNSGH,NLRTM,HMM HAMBURG | 27427.000000000 | v19-s6 | v19-s6 | 2 - 2,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4 / THEA - FE4 || HL - FE4 | HMM - FE4 | ONE - FE4 | YML - FE4,2024-04-26 09:36:00.000,23964
